"page_type","entity_id","canonical_path","canonical_url","brand","brand_variants","model","model_variants","category","product_name","product_id","catalog_code","article_oem","condition","primary_query","secondary_queries","search_intent","title","description","h1","intro_text","faq","indexable","robots","status","validation_errors"
"home","home","/","https://xn--d1abifc1bn.xn--p1ai/","","[]","","[]","","","","","","","автозапчасти из Китая","[""доставка автозапчастей из Китая""]","commercial","KITRADE — автозапчасти из Китая с доставкой по России","Найдём автозапчасть у поставщиков в Китае, проверим перед отправкой и доставим в ваш город по России.","Автозапчасти из Китая с доставкой по всей России","","[]","true","index,follow","active","[]"
"product","2114","/catalog/product/nakladka-na-zadnii-bamper-pravyi-changan-hanter-plus-2114/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/nakladka-na-zadnii-bamper-pravyi-changan-hanter-plus-2114/","Changan","[]","Hunter Plus","[]","Кузов","Накладка на задний бампер (правый) Changan Hanter Plus","2114","","P201F271303-0605-AA","Новое","Накладка на задний бампер (правый) Changan Hanter Plus","[""Накладка на задний бампер (правый) Changan Hanter Plus P201F271303-0605-AA"",""Накладка на задний бампер (правый) Changan Hanter Plus цена""]","commercial","Накладка на задний бампер (правый) | Купить под заказ — Китрейд","Накладка на задний бампер (правый) Changan Hanter Plus. Арт. P201F271303-0605-AA. Состояние: Новое. Происхождение: Оригинал.","Накладка на задний бампер (правый) Changan Hanter Plus — арт. P201F271303-0605-AA","","[]","true","index,follow","active","[]"
"product","2115","/catalog/product/kryshka-bagazhnika-baic-x7-2115/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/kryshka-bagazhnika-baic-x7-2115/","BAIC","[]","X7","[]","Кузов","Крышка багажника baic X7","2115","","A00083103DY","Новое","Крышка багажника baic X7","[""Крышка багажника baic X7 A00083103DY"",""Крышка багажника baic X7 цена""]","commercial","Крышка багажника baic X7 — арт | Купить под заказ — Китрейд","Крышка багажника baic X7. Арт. A00083103DY. Состояние: Новое. Происхождение: Оригинал.","Крышка багажника baic X7 — арт. A00083103DY","","[]","true","index,follow","active","[]"
"product","2116","/catalog/product/krylo-perednee-levoe-geely-monjaro-original-2116/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/krylo-perednee-levoe-geely-monjaro-original-2116/","Geely","[]","Monjaro","[]","Кузов","Крыло переднее левое Geely Monjaro (оригинал)","2116","","5035081900C15","Новое","Крыло переднее левое Geely Monjaro (оригинал)","[""Крыло переднее левое Geely Monjaro (оригинал) 5035081900C15"",""Крыло переднее левое Geely Monjaro (оригинал) цена""]","commercial","Крыло переднее левое Geely Monjaro | Купить под заказ — Китрейд","Крыло переднее левое Geely Monjaro (оригинал). Арт. 5035081900C15. Состояние: Новое. Происхождение: Оригинал.","Крыло переднее левое Geely Monjaro (оригинал) — арт. 5035081900C15","","[]","true","index,follow","active","[]"
"product","2117","/catalog/product/reshetka-radiatora-changan-cs75-plus-2117/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/reshetka-radiatora-changan-cs75-plus-2117/","Changan","[]","CS75 Plus","[]","Кузов","Решетка радиатора Changan CS75 Plus","2117","","C928F2713010215","Новое","Решетка радиатора Changan CS75 Plus","[""Решетка радиатора Changan CS75 Plus C928F2713010215"",""Решетка радиатора Changan CS75 Plus цена""]","commercial","Решетка радиатора Changan CS75 Plus — | Купить под заказ — Китрейд","Решетка радиатора Changan CS75 Plus. Арт. C928F2713010215. Состояние: Новое. Происхождение: Оригинал.","Решетка радиатора Changan CS75 Plus — арт. C928F2713010215","","[]","true","index,follow","active","[]"
"product","2118","/catalog/product/absorber-perednego-bampera-kia-k3-2118/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/absorber-perednego-bampera-kia-k3-2118/","Kia","[]","K3","[]","Кузов","Абсорбер переднего бампера Kia K3","2118","","86520Q8500","Новое","Абсорбер переднего бампера Kia K3","[""Абсорбер переднего бампера Kia K3 86520Q8500"",""Абсорбер переднего бампера Kia K3 цена""]","commercial","Абсорбер переднего бампера Kia K3 — | Купить под заказ — Китрейд","Абсорбер переднего бампера Kia K3. Арт. 86520Q8500. Состояние: Новое. Происхождение: Оригинал.","Абсорбер переднего бампера Kia K3 — арт. 86520Q8500","","[]","true","index,follow","active","[]"
"product","2119","/catalog/product/reshetka-radiatora-wey-80-2119/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/reshetka-radiatora-wey-80-2119/","Wey","[]","80","[]","Кузов","Решетка радиатора WEY 80","2119","","5509300XMA13ABU","Новое","Решетка радиатора WEY 80","[""Решетка радиатора WEY 80 5509300XMA13ABU"",""Решетка радиатора WEY 80 цена""]","commercial","Решетка радиатора WEY 80 — арт | Купить под заказ — Китрейд","Решетка радиатора WEY 80. Арт. 5509300XMA13ABU. Состояние: Новое. Происхождение: Оригинал.","Решетка радиатора WEY 80 — арт. 5509300XMA13ABU","","[]","true","index,follow","active","[]"
"product","2120","/catalog/product/zadnyaya-dver-pravaya-toyota-highlander-xu70-2120/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/zadnyaya-dver-pravaya-toyota-highlander-xu70-2120/","Toyota","[]","Highlander","[]","Кузов","Задняя дверь правая Toyota Highlander XU70","2120","","670030E202","Новое","Задняя дверь правая Toyota Highlander XU70","[""Задняя дверь правая Toyota Highlander XU70 670030E202"",""Задняя дверь правая Toyota Highlander XU70 цена""]","commercial","Задняя дверь правая Toyota Highlander | Купить под заказ — Китрейд","Задняя дверь правая Toyota Highlander XU70. Арт. 670030E202. Состояние: Новое. Происхождение: Оригинал.","Задняя дверь правая Toyota Highlander XU70 — арт. 670030E202","","[]","true","index,follow","active","[]"
"product","2121","/catalog/product/levyi-zadnii-podkrylok-baic-u5-plus-2121/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/levyi-zadnii-podkrylok-baic-u5-plus-2121/","BAIC","[]","U5 Plus","[]","Кузов","Левый задний подкрылок baic U5 Plus","2121","","A00109335","Новое","Левый задний подкрылок baic U5 Plus","[""Левый задний подкрылок baic U5 Plus A00109335"",""Левый задний подкрылок baic U5 Plus цена""]","commercial","Левый задний подкрылок baic U5 Plus — | Купить под заказ — Китрейд","Левый задний подкрылок baic U5 Plus. Арт. A00109335. Состояние: Новое. Происхождение: Оригинал.","Левый задний подкрылок baic U5 Plus — арт. A00109335","","[]","true","index,follow","active","[]"
"product","2122","/catalog/product/kolpak-zapasnogo-kolesa-byd-bao-titanium-7-2122/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/kolpak-zapasnogo-kolesa-byd-bao-titanium-7-2122/","Fang Cheng Bao","[]","Titanium 7","[]","Кузов","Колпак запасного колеса BYD Bao Titanium 7","2122","","QZHC6302001","Новое","Колпак запасного колеса BYD Bao Titanium 7","[""Колпак запасного колеса BYD Bao Titanium 7 QZHC6302001"",""Колпак запасного колеса BYD Bao Titanium 7 цена""]","commercial","Колпак запасного колеса BYD Bao | Купить под заказ — Китрейд","Колпак запасного колеса BYD Bao Titanium 7. Арт. QZHC6302001. Состояние: Новое. Происхождение: Оригинал.","Колпак запасного колеса BYD Bao Titanium 7 — арт. QZHC6302001","","[]","true","index,follow","active","[]"
"product","2123","/catalog/product/pravaya-zadnyaya-dver-baic-x7-2123/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/pravaya-zadnyaya-dver-baic-x7-2123/","BAIC","[]","X7","[]","Кузов","Правая задняя дверь baic X7","2123","","A00083311DY","Новое","Правая задняя дверь baic X7","[""Правая задняя дверь baic X7 A00083311DY"",""Правая задняя дверь baic X7 цена""]","commercial","Правая задняя дверь baic X7 — арт | Купить под заказ — Китрейд","Правая задняя дверь baic X7. Арт. A00083311DY. Состояние: Новое. Происхождение: Оригинал.","Правая задняя дверь baic X7 — арт. A00083311DY","","[]","true","index,follow","active","[]"
